text_id,text,task_2
60c5d7495659ea5e55df1c7c,@mrmmp @anuragspparty सुन योगी की नाजायज औलाद पटक कर यही चोद देंगे चल निकल मधरचोद,PRFN
hasoc_hi_5428,मेरी कामुक वाइफ नंगी होक चुदाई करने है 9 ,PRFN
60c5d7495659ea5e55df1771,@nitushrma2 @RahulGandhi कांग्रेस का खून होगा आप में तो अच्छी बात हे सपोर्ट कीजिए लेकीन ये टुच्चई बाली बातें करके अपनी छावि खराब मत करो मालूम हे तुम्हारे जैसे चमचे हमेशा अपनी मर बाने  तैयार रहते हो इन चुटिया नेता के लिए।,OFFN
hasoc_hi_5346,आसिफ़ हो या ट्विंकल  हत्यारा हिन्दू हो या मुसलमान  मासूम बच्ची के साथ हैवानियत किसी भी हाल में मंज़ूर नहीं हैं फाँसी दो।,HATE
hasoc_hi_5599,भोसडीके तनि बनारसी बोल दो  चलो बनारसी न सही हिंदी में बोल दो । ,PRFN
hasoc_2020_hi_1997,@ShantiL80939764 @SanjayKumarIND @champ4561 गांड तो तुम चमचे मरवाते हो,OFFN
60c5d7495659ea5e55df07bf,@ashutosh83B दिल्ली और बंगाल की तरह चुनाव आते आते  ये पपड़ी नीचे लेट जायेगी      काले सुअर  देख लेना,OFFN
hasoc_2020_hi_1775,RT @ramanswall  सबसे गरीब आदमी के पैसों से जो आदमी 17 साल से मौज कर रहा हो  वो हर चुनाव में खुद को जब गरीब बताता है तो झूठ भी शर्मिंदा हो उ ,OFFN
hasoc_hi_3314,हिंदू गांड के नीचे गीता रखकर   ज्ञान बखानत है।    पाखंडों की पूजा करके कहे   बहुत जनता है।।   ,PRFN
hasoc_hi_1848,पति पत्नी बॉयफ्रेंड गर्लफ़्रेंड   बस एक  इससे ज्यादा  रंडी छिनाल लफंगा छिनरा,PRFN
hasoc_2020_hi_2745,RT @VikashPreetam  अच्छा है कि ममता बनर्जी के पास आर्मी और एयरफोर्स नहीं है वरना अब तक वो ऐसा ही हमला दिल्ली और चुनाव आयोग पर भी करवा देतीं ,OFFN
hasoc_hi_267,देख भड़वा कलूटे    इसपे तेरा मूत वाला मुह नही खुलेगा    क्योकि तेरे मुह में अब बवासीर हो गया होगा ,PRFN
60c5d7495659ea5e55df0744,@NaseerJNU @iyersaishwarya क़ौम में दो किस्म के सूअर पाए जाते हैं   एक  जो विनाशकारी तरीके से अन्य धर्मों के लोगों के विरुद्ध लड़ाई करते हैं   दूसरे  जो अपनी Victim कार्ड से दूसरे धर्म के लोगों के पीछे पड़े रहते हैं l  इसीलिये हम हिंदू दोनों किस्म के लोगों का संपूर्ण विनाश करने के लिए प्रतिबद्ध हैं ,HATE
60c5d7495659ea5e55df1d04,नेताओं से नाराज़गी है पर हम आपस मे निपट लेंगे।।   कोई मादर @द  pardon my language  पर कोई bsdka हमें ये नही बताएगा कि हमे क्या करना है।।  #OnlyNamo #NAMO #BengalBurning,PRFN
60c5d7495659ea5e55df1730,सड़क पर बैठी गाय किसी का क्या बिगाड़ रही थी  जो इस सुअर के पिल्ले ने कुचल कर उसको मार डाला इन सूअरों को नीचता के स्तर को समझ पा रहे हो हिंदुओ     ☪ ,OFFN
hasoc_hi_111,ये #कमीने लोग हैं    ये #राजनीति के लिए #राम की तरह अपने #माँबाप को भी #काल्पनिक साबित कर दें    ऐसे हैं #कांग्रेसी   ,PRFN
hasoc_2020_hi_3615,RT @Shayna717  सुन तु मिसाइल लेकर पाकिस्तान पैदल निकल जा  उनके रडार को लगेगा की हाथी आ रहा है ।  ,OFFN
hasoc_hi_3233,अबे सुअर की औलाद कौन सा चश्मा पहन रखा है तेरे अब्बू अल्लाह हूं अकबर कहकर मंदिर तोड़ रहे थे,HATE
hasoc_hi_4222,राहुल के लुंड के बाल भी सफेद हो गए।,PRFN
hasoc_2020_hi_1530,@arshiazizkhan @yadavakhilesh भांड है नौटंकी ही करेगा।।।।।,PRFN
hasoc_hi_92,भोंडी के रंडी बज के बेटे तू चुप रह,OFFN
60c5d7495659ea5e55df0d9d,भेंचो पाकिस्तान मदद कर रहा हे  बांग्लादेश मदद कर रहा हे  ओर बहुत से देश भारत की मदद कर रहे है और कितना आत्मनिर्भर बनाएगा देश     सच सच बताना इतने देशों की मदद लेने के बाद अंतर्राष्ट्रीय भिकारी वाली फीलिंग नहीं हो रही क्या तूझे चोर  #ResignPMModi  #AatmanirbharBharat,PRFN
60c5d7495659ea5e55df1c35,आज ही की दिन हिटलर ने आत्महत्या की थी वो हिटलर बेरहम था लेकिन हमारे वाले की तरह बेशरम नहीं   #ModiKaVaccineJumla #ModiResign,HATE
hasoc_hi_524,What a shame this guy is  In order to prove his prediction right he can stoop to any level  भोसडिके aukat hai to sach bol ,PRFN
60c5d7495659ea5e55df0ae1,@KashiKaPandit क्या हुतियापंती करती रही कांग्रेस और हममें से किसी को कुछ फर्क भी नही पड़ा।कैसे लोग थे हमसे पहले वाली पीढ़ी केजानकारी का अभाव और सज्जनता ये दो ही कारण दिखाई पड़ते हैं जो कांग्रेस लोगों को मूर्ख बना सकी ,HATE
hasoc_hi_3578,अभिनेत्री जायरा ने  इस्लाम में अभिनय हराम  बता फिल्में छोड़ीं। तो क्या मीना  मधुबाला  सायरा  शबाना  सलमान  शाहरुख आदि  हरामी हैं  ,HATE
60c5d7495659ea5e55df0663,@narendramodi This is tight slap on Foolish  Mahanmoorakh Modi Govt face  It’s power of people  #मौतकासौदागरमोदी #FarmersProtests #FarmersVsModiVirus #ResignPMModi #BJPभगाओदेशबचाओ #BjpDestroyedIndia,OFFN
60c5d7495659ea5e55df0730,@simonrobin @yadavakhilesh अरे यह बस सैफई में रंडी ही नचा सकता है,OFFN
hasoc_hi_4293,एक बाप की औलाद हो मुसलमानों मेरे गांव के आस पास कहीं किसी हिन्दू या मन्दिर को छूकर दिखाओ सारा इस्लाम अगर पिछवाड़े मे ना डाल दूं तो कहना   रही बात दिल्ली की तो वहां का मुख्यमंत्री भडवा है ।,HATE
60c5d7495659ea5e55df0f2b,Shayari  मेरे आंसू में उनकी तस्वीर बसी है  पर वो मदरचोद किसी और से फसी है  देखना एक दिन मैं उसकी कबर खोदूंगा  और उसके कबर के ऊपर उसकी सहेली को छोडूंगा  Chodunga   Follow me for more #shayar #shayari #covid19 #Familyman2 #dilkibaat,PRFN
hasoc_2020_hi_1967,@aajtak अगर कॉंग्रेस हार गयी तौ तू मर जाएगा,OFFN
60c5d7495659ea5e55df1c25,जनता मरे तो मरे पर केजरीवाल बदनाम होना चाहिए कुछ तो शर्म करो मोदी सरकार  #ResignPMmodi ,HATE
hasoc_hi_2748,ये भड़वा 1919 के बाद पंजाब आ जाता लोग इसे जिंदा जला देते ।,OFFN
hasoc_hi_4201,चुदाई का नाम सुनते ही बचपन में कान खड़े हो जाते हैं   जवानी में लंड खड़ा हो जाता है और बुढ़ापे मे रोंगटे               मर्द आखिर मर्द है  कुछ ना कुछ खड़ा कर ही लेता है।  *कल्लू मादरचोद*,PRFN
hasoc_2020_hi_2279,@sambitswaraj क्यों नीम पागल की बात का बुरा मानते हैं साहब वो तो पप्पूकोला पीकर पगला गया है और जो अपनी क़ौम के क़ातिलों के चरणों मे पड़ा है उसकी क्या औक़ात  चौबारे की ईंट की भी ज़्यादा इज़्ज़त होगी,OFFN
60c5d7495659ea5e55df1bf7,@TimesNow @rajeevmp @BagaiDr @ARanganathan72 @JhaSanjay @TVMohandasPai @sumanthraman ONCE IN A CENTURY  @narendramodi @PMOIndia  #मनहुसमोदी का साया मेरे देश के ऊपर से हट जाएगा आर्मी सारा काम संभाल रही है दवाई ऑक्सीजन आदि भी तेरे राजनीति से मुक्त हो जायेगी सभी के अपने अकालमृत्यु मर रहे है  #ResignModi मानवता केलिऐ #ResignPMModi देशभक्त हो तो,OFFN
60c5d7495659ea5e55df1cd0,दो दोस्त नशे में गाड़ी चला रहे थे एक चिल्लाया  अबे कमीने दीवार है आगे दीवार है तभी गाड़ी दीवार में घुस गई अगले दिन दोनों अस्पताल में पहला दोस्त   कमीने मैं चिल्ला के कह रहा था आगे दीवार है  तूने सुना क्यों नहीं   दूसरा दोस्त   अबे बेवड़े  गाड़ी तू ही चला रहा था मैं नहीं,PRFN
hasoc_hi_6899,तो बहन लुंड नये पाकिस्तान में रहेगा। ,PRFN
hasoc_hi_3283,आपके घर में सारा दूध लुंड पर ही चढ़ता है  हाहाहाहाहा।।।  रही बात गाय की या तेरी   या मेरी सभी इस दुनिया में भी चूत से हो ऐ है । तू सायद अपने बाप की गांड से आई हो  ,PRFN
60c5d7495659ea5e55df0e38,गैंग ऑफ वासेपुर की याद आ रही है|  मरहूम शहाबुद्दीन साहब का बेटा उसामा साहब  अगर फैजल बनकर सिवान में उभरा तो रामाधीर यादव की सियासत ज्यादा नहीं चलेगी|  #Islamophobiainindia  #JusticeForShahabuddin,HATE
hasoc_hi_4503,फादरणिय  सेक्युलंड जी पहले जानकारी हासिल करिए मंदिर नहीं तोड़ा किसी ने  दो पक्षों के पथराव के चलते कुछ पत्थर बारी के बाहर लगे काच को लगे जिससे वह टूट गया  फिर हरामी पत्तल कार और काली चौदस की पैदाइश भक्तो ने चड़ा बढ़ाकर पेश किया है  मामला पता करो बाद में क्रांति करेंगे मिलकर,HATE
hasoc_2020_hi_4179,RT @TheHina1  “बद क़िस्मत है वह इंसान जो अपने गुनाह इस मुबारक महीने में न माफ़ करा पाए।“रोज़े की भूख और प्यास के द्वारा क़यामत की भूख और ,OFFN
60c5d7495659ea5e55df136e,ममता और छोटे ओवैसी में क्या फर्क है  वो कहता था  15 मिनट पुलिस हटा लो  ममता कहती crpf हटालो कबतक रहेगी शरण तो मेरी लेनी पड़ेगी   #BengalBurning  #ArrestMamata  #PresidentRuleInBengal,HATE
hasoc_hi_1300,तो  उड़ने वाली मछलियाँ flying fish हरामी होगी  ,OFFN
hasoc_hi_2595,जी बिलकुल ठीक तो कहा नेताजी ने     औकात ही क्या है अपना ज़मीर बेच कर #चाटुकारिता करने वाले #दलालो की    भला #कुत्ते की क्या औकात टुकड़े फेकने वाले  मालिक के सामने      हाँ  यदि सच मे #पत्रकार थे तो शुक्र मनाएं के  बल्ले से नहीं पीटे गए,HATE
60c5d7495659ea5e55df1cff,5G नेटवर्क चीन का नहीं आ रहा है पूर्ण स्वदेशी jio ला रहा है इसलिए चिन की दलाल अपने इटालियन भाभी जी के जरिए अफवाह फैला रहें हैं      5G से चिड़िया मर रही है मच्छर क्यों नही मर रहे   रोज़ खून पी रहे है ट्विटर के चमचों जवाब दो  ,HATE
hasoc_hi_4744,यह मोदी नाम कुछ पिता है क्या है ।भड़वा पत्रकार,PRFN
hasoc_hi_578,अकबर बाबर  की लुट की कमाई रंडी की चुदाई में चलि गई  ,PRFN
60c5d7495659ea5e55df0ada,@newscientist इन bc को चैन नही है पहले #chinesevirus अब ये। #CKMKB,PRFN
60c5d7495659ea5e55df1805,@Bhartim01768706 ये हरामी शिक्षक नहीं  शिक्षक के नाम पर कलंक है  सालों को फांसी से कम सजा नहीं होनी चाहिए,OFFN
hasoc_hi_4614,ब्रो मोदी  इतना डॉलर मांग रहा है इमरानवा भीख में ,OFFN
hasoc_2020_hi_3049,@manojkaggarwal @ArvindKejriwal Bhakto banaya chutiya   chutiyo ko banaya bhakt   ✌️ ,PRFN
60c5d7495659ea5e55df0f35,@myogiadityanath हमारे ग्राम पंचायत सिधांव जिला फतेहपुर उ  प्र में तलाबो के ये हाल है कि एक बुद पानी नहीं है जानवर और जनता दोनों परेशान है राधा कृष्ण मन्दिर के पास बाबा कुटी है बगल में तलाब है ये न  है 00103 खाता न  129क है अभी तक कोई सुनवाई नहीं सरकार मौन जनता परेशान ,OFFN
hasoc_2020_hi_4185,@Kiranja34522516 @ZeeNewsHindi @MehboobaMufti अब इस कुत्तिया में क्या बचा है,PRFN
hasoc_hi_2234,चांदनी चौक पर हुआ जो घटना हुई तो तुम्हारे  मुंह में सुअर का      पड़ा रहता है इस लिए बोल नहीं पाते है,PRFN
hasoc_hi_6411,ग़ालिब की बीवी ने चुदाई से इंकार किया तो ग़ालिब ने शेर फरमाया  ले जाओ अपनी चुत को अपनी अम्मी जान के भोसड़े में   ग़ालिब को हाथ के हुनर पर एतबार आज भी है।,PRFN
hasoc_2020_hi_1680,RabriDeviRJD Sala chara  chori me jail mai hai,PRFN
hasoc_hi_2831,सूअर की तरह बच्चे पैदा कर लेते हैं उनके लिए खाने को भी इंतजाम करना पड़ता है सिंगार के लिए सामान कहां से लेकर आएंगे म****** खेती समझते हैं ना औरत को,PRFN
hasoc_hi_1548,क्योंकि सहमति इतना बेच चुका है कि अब सहमति का परिभाषा और प्रयोग भुल गया होगा हरामी सब ।  हरामखोरों के पास ना रूह बची ना शरीर ।  हिंदू क्यों ना डरे या आदत बदले हरामी जज ही जब चरित्रहीन हो ।    @Singh26Urmila,OFFN
hasoc_hi_3645,बहुत सही जवाब       इन जैसे #धूर्त   #कमीने लोगों को तो नंगा करके दौड़ा दौड़ा कर मारना चाहिए      ये हिंदुओं को कुछ समझते ही नहीं है   वोट बैंक के लिए अपनी मां बहन तक को बेचने को तैयार हैं ये लोग ,HATE
hasoc_hi_4431,उरे भेनचोद इधर आ    एटा कासगंज मेनपुरी इन जिलो में लोग सामान्य बोलचाल में भी गालियो का प्रयोग करते है।    लेकिन मायावती ने इस भाषा पर हरिजन एक्ट लगाया और तमाम यादवों को जेल भेजा और आज उस घमंडी महिला के साथ अखिलेश यादव गठबंधन कर रहे हैं जनता वह अपमान भूली नहीं है। @shivpalsinghyad,PRFN
60c5d7495659ea5e55df1a88,@Ramkuma21659972 बात तो ऐसे कर रहा है जिसे योगी की नाजायज औलाद तू ही है,OFFN
hasoc_hi_2586,बृजेश ठाकुर हिंदू के 34 अनाथ बेटियों का रेप करके जमीन में दफना दिया दलाल मीडिया की हिम्मत नहीं हुई कि उससे सवाल पूछ ले  हिंदुस्तान का मीडिया मुर्दाबाद    गरीबों की आवाज अन्याय के खिलाफ लड़ने वाले  अतीक अहमद को    दलाल मीडिया बाहुबली बताती हिंदुस्तान का वीडियो मुर्दाबाद मुर्दाबाद,OFFN
hasoc_2020_hi_243,RT @indiantweeter  दल्ले तू अपनी नौकरी तो बचा नहीं पाया किसी की पगार कैसे काटेगा। ,OFFN
hasoc_hi_1165,इसकी मां का     इन जैसे भड़वे लोगों को कुत्ते कि तरह दौड़ा दौड़ा कर मारना चाहिए ।    अगर ऐसा कोई मेरे हाथ लग गया तो कसम से इतनी भयानक मौत दूंगा साले को  की फिर ये हरामी के बच्चे किसी लड़की को  चाहे बच्ची हो या बड़ी  हाथ लगाने से पहले लाखो बार सोचेंगे ,PRFN
hasoc_2020_hi_200,RT @delhichatter  दलाली पर जीने वाला दल्ला पगार काटने की बात कर रहा है  ,OFFN
60c5d7495659ea5e55df0c09,#JusticeForShahabuddin सिस्टम की मुस्लिम तासूबी ना इंसाफी को देख कुदरत अपना कहर बरसा रहि है और पर सिस्टम हे के इस्लामोफोबिया से बाज़ ही नही आ रहा #shahabuddin,HATE
60c5d7495659ea5e55df12d4,लाशों के ढेर लग रहे है    मोदी शाह  सरकार को  5G  लाना है कहीं  मौतों  के पीछे कोरोना के नाम पर   5G रेडिएशन तो नहीं है  वजह        केंद्र सरकार  कह रही है  कोरोना  की तीसरी लहर तय     लाशों पर  5G  नहीं चाहिए   Stop 5G   #ResignModi #Stop5GNetwork  @RahulGandhi @priyankagandhi ,HATE
60c5d7495659ea5e55df1191,@punitbalduwaIYC @LambaAlka भाई जन्मजात चुटिया हो ,OFFN
60c5d7495659ea5e55df1084,@SatyamSayba @dabitina हाहाहा   हाहाहा     अब ये मुल्ला कहाँ से आ गया क्या आप के जन्म से 9 माह पहले आपकी मम्मी जी के साथ कोई मुल्ला जी खेलते थे क्या        मुझे लग ही  रहा था कि आप नाजायज औलाद होंगे क्योंकि आप मे दम ही नही की अपनी रियल फ़ोटो व नाम लिख सको       बड़ी गंदी नस्ल के निकले तुम तो यार । ,OFFN
hasoc_2020_hi_2364,RT @vikasswami0  सिब्बल  सिंघवी  प्रशांत जहाँ कहीं हों तुरंत #श्रीलंका पहुचें bsdk   वहाँ #आतंकवादियों को वकील नहीं मिल रहे|,PRFN
hasoc_hi_1682,ये बात तो जायरा बीवी ने खुद ही साबित कर दिया  अभिनय हराम है तो अभिनय की कमाई खाने वाला हरामी  हरामखोर है।,OFFN
hasoc_hi_7349,वैसे भी मंदिर टूटना तो मामूली बात है  कोई नई बात तो है नहीं  हां कहीं मस्जिद में खरोंच आ जाती तो तुम जैसे चादरमोद देश को ही खतरे में बताने में 2 सेकंड न लगाते और महीनों रंडी रोना मचाते  ,HATE
hasoc_hi_5470,अजी उनके मुख से गाँड तक लबालब कर देंगे ,PRFN
hasoc_hi_2245,दिल्ली में सारेआम एक मंदिर तोड दिया गया और ना मिडिया खबर दिखा रही है   ना बालीवुड के भडवा कलाकार कुछ बोल रहा है और ना हीं कोई नेता। यहां तक की भाजपा के सातों निकम्मे सांसद भी चुप हैं। बेशर्म कहीं के  @BJP4India   @ManojTiwariMP   @GautamGambhir   @KapilMishraIND,PRFN
60c5d7495659ea5e55df0b49,@ChapraZila @khesariLY @khesariLY तुमलोग तो बंगलीनिया शब्द प्रयोग कर पूरा बंगाल को बदनाम कर दिया।पूजा नेहा काजल और ना जाने कितने लड़कियों के नाम को शर्मसार किया।जब तुम लोग का फूहड़ गाना बजता है तो ये सारे नाम वाली लड़कियां उस रास्ते से गुजरना नही चाहती है।क्यों ना तुम सब पर फीमेल एब्यूज का केस किया जाए,HATE
hasoc_hi_3864,भोसडीके रोटी जल गई है  बड़ी बेगैरत बेगम है तुम्हारी रोटी भी ठीक से नही बना पास रही,PRFN
60c5d7495659ea5e55df052f,@AMISHDEVGAN दलाल खरीदा हुआ चाबीवाला खीलोना हैं। ,OFFN
hasoc_2020_hi_452,RT @ArunbajpaiRajan  वो इंदिरा गांधी ही थी जिसने गद्दी बचाने को इमरजेंसी लगाई और जबरन लोगों की नसबंदी कराई।वो इंदिरा ही थी जो जयपुर से ट ,HATE
60c5d7495659ea5e55df17ad,बीजेपी ने ममता क बस इस लिए नही हराया क्यों की ई वी एम पर सवाल उठ जाता । मगर जगह तो बना ली ।  #ॐशांतिॐ #ResignPMModi  #मोदीइस्तीफादो  #मोदीभाषणरोकोआक्सीजननहीं #BjpDestroyedIndia  #ModiGovtSeNaHoPayega #evm #election ,HATE
60c5d7495659ea5e55df0efa,BJP dharna         भाई मत ही करते कम से कम शर्म नही आती।   #spinelessmodi  #BengalBurning ,HATE
hasoc_hi_6305,यूपी को अपराधमुक्त एवं भ्रष्टाचारमुक्त बनाने हेतु प्रयत्नशील @UPGovt के प्रयासों को ठेंगा दिखा @Extramarks द्वारा नोएडावासियों के साथ हो रही यह लूट सोचनीय निंदनीय व सरकार के छवि को धूमिल करने वाली है अतः मामले को संज्ञान में लेकर न्यायोचित कार्यवाही करने की कृपा करें   @Uppolice,HATE
hasoc_2020_hi_3822,RT @chachafuddu  अबे काफिरोंतुम्हारा मुदी जब चाय बेचता था तो हमारी कोंग्रेस देश बेचती थी ओयेजब मुदी चाय में डालने के लिए अदरक काटता था ,OFFN
hasoc_hi_7496,वाह सूअर के नाजायज़ पिल्ले वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है इन 16 दूनी 8 वालों को। लानत तेरी ग़लीज़ नस्ल पर हरामी इतनी ही नफरत है हिन्दू सिखों से तो 47 में अपनी अम्मी का हलाला करवाने रुका था यहां ,OFFN
60c5d7495659ea5e55df1142,  पप्पू रोड़ पर चल रहा था    अचानक नीचे झुककर रोड़ से              कुछ उठाया और जोर से चिल्लाया कमीने लोग                   हगते  भी ऐसे हैं जैसे समोसा पड़ा हो   ,OFFN
hasoc_hi_6645,भारताला नाही तर संपूर्ण देशाला अहिंसेचा मार्ग स्वीकारायला लावणाऱ्या महापुरुष महात्मा गांधींच्या मारेकऱ्याला #देशभक्त म्हणून #प्रज्ञाठाकूर यांनी पूर्ण देशातील जनतेचा अपमान केला आहे  तसेच भाजपाचा तिला पाठिंबा आहे  हे देशातील जनतेत फुट पाडण्याचे लक्षण आहे     #म #महात्मा #मराठी,HATE
hasoc_hi_2209,अब जबकि प्रधानमंत्री और @BJP4India के सर्वोच्च नेता @narendramodi भी कह रहे हैं कि वो #प्रज्ञाठाकुर को कभी माफ नहीं करेंगे  पार्टी को कार्रवाई कर नज़ीर पेश करनी चाहिए ताकि ऐसी अराजक सोच को बढ़ावा ना मिले  जो टीवी कैमरों के सामने ऐसी बात कहने की हिमाकत कर सकता है कितना घातक होगा  ,OFFN
hasoc_hi_7716,@RahulGandhi   आता माजी सतकली तेरी माँ का भोसड़ा भेनचोद भड़वे हिजड़े  १  कब  से एक  ही टेप बजाता है नोटबाँधी रफाल दस उधोग जबरजस्ती गले पढ़ना क्या ये सब देख के हमें वोट करना है की हिजड़ो की पार्टी के सरदार तेरा पांच साल का विज़न भी बताये गा नहीं तो मादरचोद,PRFN
60c5d7495659ea5e55df0c16,@RahulGandhi बस करो राहुल जी  चुप ही रहो आप तो,OFFN
hasoc_hi_3189,#वामपंथीदुष्टनालायकअसुरगैंग का कीड़ा कुलबुलाया  सीताराम येचुरी ने भगवान राम व माता सीता का भी नाम बदनाम किया है  ऐसे #नीच  घटिया  दुष्ट  असुर  राक्षस  मनोवृति के व्यक्ति की जगह केवल और केवल पागलखाना  धिक्कार है ऐसे व्यक्ति पर  येचुरी तुरंत माफी मांगे #SitaramYechury #asurgang,OFFN
hasoc_hi_4291,#देशद्रोहीकन्हैया तो आ गए    #वामपंथीविचारधारा हमेशा ही भारत के लिए #देशद्रोही रही है । जिस जुबान से #भारततेरेटुकड़ेहोंगे बोला उस हिसाब तुम जैसे #नीच को #देशद्रोही की बात करनी हिंन्हि चाहिए । #कन्हैया अगर दम हो तो मुझसे debate करो  तुम्हारे अंदर का आतंकवादी न निकाल दूंगा ,OFFN
hasoc_hi_3255,देशद्रोही कोई भी है उसे फांसी मिलना चाहिए  गांधी मुसलमान बकरिबाज था  मादरचोद दिल्ली सरकार की स्कूल की चर्चा करते हुए उस मुद्दे पर टिक नही पाया तो कलाम साहब की चर्चा किया  अब बकरिबाज कि चर्चा कर रहा है  गन्दगी ढूंढनाकि आदत है हलाला कोठे के पैदाइश भोसडिके ,PRFN
60c5d7495659ea5e55df0508,मदरचोद हरामजादे बालत्कारी मुसलमान   ,PRFN
hasoc_hi_3580,अपनी ट्रेनों को भी कभी चेक कर लिया करो ।।ट्रेनों के ऊपर जिहादी सुअर भगवान के लिये गाली लिखते है ,PRFN
hasoc_hi_6939,#विश्व का सबसे सस्ता #इंटरनेट चला के                               #घर बैठे ही #सिलेंडर मंगा के ।    कुछ #कमीने पूछते हैं                        #अच्छेदिननहीआएअभीतक                        #राधेराधेमित्रों,HATE
60c5d7495659ea5e55df1cfb,@Sabhapa30724463 डर है कहीँ जेल से छूट वहभी महात्माईन बन फिर अपने परदादा की नाजायज औलाद कांग्रेस को पालने न लगे ,OFFN
hasoc_hi_5493,पत्थरबाज  जिहादी राक्षस  कश्मीरी पंडितों की दयनीय हालत  पाकिस्तान परस्त नेता  टुकड़े गैंग की राजधानी,OFFN
hasoc_hi_3061,पत्थरबाज भटका हुआ  पेट की भुख वाला ही चोर है  मजबुरी है भोजन में पत्थर खा नहीं सकता । ,HATE
60c5d7495659ea5e55df08f0,@khanumarfa यही सोच बॉम्ब फोड़ते समय कोई नहीं सोचते   मंदिर तोड़ कर मस्जिद बनाते समय सोचते  काफ़िरों को मारते समय सोचते आज कितना अच्छा होता l सब इंसान को परिवार चलाना अच्छा लगता है तो कुछ को बकरी और कुतिया पेलने में और इंसान को कुत्ते की तरह मारने में दिलचस्पी है तो क्या किया जाए l,HATE
hasoc_hi_2063,हम काफिर है तो तू काफिरो के देश में क्या कर रहा है चल निकल यहा से अगर ईमान वाला है तो  नही तो समझ ले तू काफिरो का गुलाम हैं और कुछ नही    कटोरा लेकर ईमान वाले काफिरो से ही भीख माँगते है    और सुन बुडडे non Islamic देश मे मरने वाले सुअर जहन्नुम जाते हैं,HATE
hasoc_hi_5980,मुस्लिमो के आतंकवादी आचरण को छिपाने के लिए बारबार नाथूराम गोडसे को बीच में लाया जाता है ये बताने के लिए की हिंदू आतंकवादी है। नाथूराम गोडसे के विचारों के विपरीत गांधी ने भारत को विभाजित कर मुसलमानो बेचा इसका बदला गोडसे ने गांधी का वध करके लिया। गांधी मुस्लिम जिहादी था मारा गया।,HATE
hasoc_hi_6048,नीम का पत्ता कड़वा है।  प्रशांत भूषण भड़वा है।    ,OFFN
60c5d7495659ea5e55df0993,@umashankarsingh उनकी नाजायज औलाद ट्विटर पर खुश हो रही है,OFFN
hasoc_hi_6108,आप कानून मंत्री है और देवी देवताओं को tv पर गाली देना दुर्गा रंडी बोलने वाला सुवर #nurrahmanbarkati का खुले आम घूमना ये सिद्ध करता है कि @BJP4India  @narendramodi न चुनाव जीतने के लिए हिन्दुओ का इस्तेमाल किया है दिन्दुओ से कोई लेना देना नही है,HATE
hasoc_2020_hi_4178,TIME मैगजीन ने प्रधानमंत्री मोदी को बताया  ‘डिवाइडर इन चीफ’  ‘रिफॉर्मर’ ,OFFN
hasoc_2020_hi_3010,@ReallySwara @dilipkpandey @AAPDelhi कठुआ मामले में सड़को पर उतरे तमाम तथाकथित #बुद्धिजीवी  #Celebs इस बार वो तेजी या वो आक्रोश नहीं दिखा रहे हैं   कश्मीर में 3 साल की बच्ची से बलात्कार   बलात्कारी का नाम ताहिर अहमद जिसने रोज़ा इफ्तारी से पहले दिखाई थी टॉफी  ,HATE
hasoc_hi_3788,तो बाबर से गांड मरा हमें क्या,PRFN
hasoc_hi_2907,ये तो एक भड़वा ही कर सकता है   क्योंकि ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा,PRFN
60c5d7495659ea5e55df0f06,@SaveIndiaK इसलिए तो मोदी से बोलकर ट्विटर को बंद करवा रही हूँ    कमीने ने ब्लूटिक नही दिया अभीतक   @verified,OFFN
hasoc_hi_6616,सेक्सी भाभी की चुदाई   Desi Bhabhi Sex   HotShortFilms ,PRFN
hasoc_hi_3971,ये दलाल मिडीया खासतोर पर एक एंकर अंजना ओम कश्यप  हैं दोगली रंडी हिंदू का दुःख दर्द नहीं देखेगी और मुसलमानों का पक्ष लेने के लिए तैयार रहती हैं  साली buycott करो आज तक का  ,PRFN
60c5d7495659ea5e55df1445,@sambitswaraj @aajtak नारंगी खटमल चुप रहो  राधिका खेड़ा  @RadhikaKhera ,OFFN
hasoc_hi_5077,#बेगूसराय से #कन्हैयाकुमार को इतने वोट तो मिलने ही चाहिए थे जितने #शेहलाराशिद के बैग से Condom मिले थे        ,OFFN
60c5d7495659ea5e55df0ccd,@narendramodi @MamataOfficial प्रधानमंत्री जी  बंगाल के हिंसा  पर आपकी चुप्पी पर मुहम्मद रफी जी के गाने की एक लाइन याद आ रही है   पत्थर के सनम  तुझे हमने  मुहब्बत का ख़ुदा जाना  बड़ी भूल हुई  अरे हमने  ये क्या समझा ये क्या जाना  #WestBengalViolence #BengalBurning,OFFN
hasoc_2020_hi_650,ममताबानो से सीखे क्रूरता ओर नीचे घटिया राजनीति करने का पाठ।,HATE
60c5d7495659ea5e55df0669,@OpIndiain इस हरामी को उधर ही दफना दो,OFFN
hasoc_2020_hi_3872,@RahulGandhi का अबतक कोई ट्वीट नहीं आया जिस दिन चीन ने मसूद को बचाया था उस दिन पाँच मिनट के अन्दर ही मोदी जी की छमता देख रहे थे अब कहा हो पप्पू एक ट्वीट तो करदों भाई मोदी के सपोर्ट में न सही मसूद के सपोर्ट में कर दो,OFFN
