text_id,text,task_2
hasoc_hi_2289,विजयी रानी आगे चल दी किया ग्वालियर पर अधिकार। अंग्रेज़ों के मित्र #सिंधिया ने छोड़ी रजधानी थी  बुंदेले हरबोलों के मुँह हमने सुनी कहानी थी  खूब लड़ी मर्दानी वह तो झाँसी वाली रानी थी।  तेरा स्मारक तू होगी तू खुद अमिट कहानी थी| महारानी #लक्ष्मीबाई को वीरगति दिवस पर नमन 18 जून 1958 ,NONE
hasoc_hi_1961,@sherryontopp   आता माजी सतकली भेनचोद भोस्डिके मादरचोद  हिजड़े सुन अगर तुजे इमरान खान और उसका पाकिस्तान इतना अच्चल लगता है तो तू अपनी माँ छुड़वाने को वहा क्यों नहीं चला जाता यहाँ हमारी माँ क्यों चोदत है ,PRFN
hasoc_hi_7497,दिल्ली में दंगा भड़काने की कोशिश  मामूली झगड़े ने ले लिया मजहबी रंग   @MinakshiKandwal की रिपोर्ट  अन्य वीडियो     #ATVideo,NONE
hasoc_hi_4118,Ji Sir  #Media420 की नमक हरामी की हद तब पार हुई  जब पाकिस्तान में नाबालिग हिंदू बच्ची का मुस्लिम ने अपहरण करके उसे इस्लाम धर्म अपनाने के लिए मजबूर किया    इस बारे मे ना तो मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया,HATE
hasoc_hi_7629,#बाॅर्डर पर क्या खूब कहा हमारे जवान ने पाक जवान को   #ख़ुशनसीब हो तुम  जो #शेरो का सामना करते हो  हमें तो रोज #कुत्ते भगाने पड़ते है  @iArmySupporter @adgpi,NONE
hasoc_hi_5637,कितना भडवा है ये    ये बोल रहा है ममता भाजपा के जाल मे फस रही है लेकिन ये ममता को नही बोल रहा की तुम तुष्टिकरन कर रही हो।  मैने बोहत मादरचाेद देखे लेकिन तेरे जैसा सच मे कही नही देखा।तू मेरे सामने होता तो तुझे ऐसा थप्पड लगता कि तू ठीक से खडा ना हो पाता।,PRFN
hasoc_2020_hi_2604,RT @AlishaSays  कितने लोग 23  मई को भाजपा के जाने का इन्तज़ार कर रहे है  RT &amp  COMMENT   ,NONE
hasoc_hi_2948,पाकिस्तान तेरी मां कि चुत दम हे। तो खुल्ला लड़के दिखा भेनचोद हमारा एक जवान 50पे भारी हे। गाली बक रहा हूं खुल्ली तेरे को हिजडे तेरी मां कि चुत बे पाकिस्तान,PRFN
60c5d7495659ea5e55df0f40,@RahulGandhi सीधा सवाल   क्या  मोदी जी  के बंगाल  चुनाव जीतने की सनक ने पूरे देश को मौत  के मुंह में धकेल दिया  है     #ResignPMmodi                   Yes or no,HATE
hasoc_2020_hi_2100,@abhisarsharma अब थोड़ी देर बाद उसमें अजहर मसूद भी जोड़ लेना।,NONE
hasoc_2020_hi_399,RT @brawlingvirago  सोचता हूँ कि वो कितने मासूम थेक्या से क्या हो गया देखते देखते ,NONE
60c5d7495659ea5e55df0e09,#JusticeForShahabuddin गुंडे के लिए जस्टीस  बेशरम लोग है,PRFN
hasoc_2020_hi_550,@priyankagandhi दीदी जैसा कोई नही है इस देश मे ।पिता ने अटल जी का इलाज कराया था बेटी आम लोगो का करा रही है।,NONE
hasoc_2020_hi_1598,@UrmileshJ दलाल मीडिया के कारण देश में नफरत फैल रही है,HATE
hasoc_2020_hi_2547,RT @Ambedkarcarvan  लगता है बग़दादी की मौत मोदी के हाथ से लिखी है   ,OFFN
hasoc_2020_hi_220,RT @SirChanakya  @msisodia @GautamGambhir अरे ओ सड़क छाप गुंडे छिछोरिये गौतम गंभीर देश के लिए खेलता है तेरी तरह पाकिस्तान के लिए नहीं,OFFN
hasoc_hi_5830,@Uppolice    पंडित जी रंडी नचावे लगले   कुमार धनंजय और रविंदर दीवाना   क्या ये सही है   कृपया उचित कार्यवाही हो और गिरफ्तार कर इन्हें सही ज्ञान दीजिये     @ravikishann @maliniawasthi  भोजपुरी के गिरते हुए स्तर के लिए ऐसे सिंगर ,NONE
hasoc_hi_7649,भोसंदी वाले कुतिया की पैदाइश अपना गान्द खुज्लीवाल पप्पू से फड्वा  बीजेपी वालो के चक्कर मे पडेगा तो सूअर की औलाद तेरे पिछवाडे टाका भी लगाने लायक नही बचेगा कुतीया की पैदाइश,PRFN
hasoc_hi_1404,पत्थरबाज         Sorry but this is the reality    ,OFFN
hasoc_hi_7388,चुनाव के समय 13 बार बिहार दौरा करने वाले    साहब सैकड़ो बच्चो के मरने पर चुप क्यो ,NONE
hasoc_hi_6866,सऊदी अरब में नौकरी छोड़कर लौटी बुशरा बानो ने बच्चे की ज‍िम्मेदारी के साथ पास किया यूपीएससी एग्जाम  बनी IAS   AMU से पढ़ने वाली इस बहन को दिल से मुबारकबाद ,NONE
hasoc_hi_1509,@ArvindKejriwal  सड़ जी जैसे आपके सॉरी जैसे तेरे विधायक ने हमारा 100 साल पुराना मन्दिर अपने बाप लोगो से तुड़वाया है कभी मौका लगा ना तो ऐसे ही उस हराम के पिल्ले की गांड़ तोड़ी जाएगी।,PRFN
60c5d7495659ea5e55df0cf6,मेरे दिल की हालत भी मेरे वतन जैसी है जिस को दी हुकूमत  उसी ने बर्बाद किया #JusticeForShahabuddin @aimimnational @RajatSharmaLive @ravishndtv,NONE
60c5d7495659ea5e55df0b46,#OPS #BanEVM #पुरानीपेंशनबहालकरो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPSभारतछोड़ो #NPSQUITINDIA #NPSनिजीकरणभारतछोड़ो #OPSकर्मचारीकाअधिकार #NPSनिजीकरणकेख़िलाफ़इंक़लाब #स्वास्थ्यक्षेत्रमेबजटबढ़ाओ #ResignPMModi #VaccineऔरMSPदो ,NONE
hasoc_2020_hi_3990,RT @DesiStupides  मोदी भक्त अक्सर कहते हैं कि मोदी ने विदेशों में भारत का नाम ऊंचा किया है।अरे भाई इतना भी क्या ऊंचा करना था कि अंतरराष् ,NONE
60c5d7495659ea5e55df14d5,बुलबुल को बाग़बाँ से न सय्याद  से गिला  क़िस्मत में क़ैद लिक्खी थी फ़स्ल ए बहार में   कितना है बद नसीब 'ज़फ़र' दफ़्न के लिए  दो गज़ ज़मीन भी न मिली कू ए यार  में  #RIP #DR SHAHABUDDIN  #JUSTICEFORSHAHABUDDIN ,NONE
hasoc_hi_4981,बारिश से मुंबई बेहाल  मरने वालों की संख्या पहुंची 27  कई ट्रेनें और फ्लाइट्स रद्द #MumbaiRains,NONE
60c5d7495659ea5e55df10d4,@narendramodi क्या समझे थे 300 से ज्यादा किसानों की बलि लेकर जीत जाओगे  मोदीजी अब भी वक्त तीन काले कानून वापस ले लीजिए  एमएसपी गारंटी कानून बना दीजिए और किसान को ससम्मान घर भेजिए वरना यूपी में और भी बुरा होगा #FarmLawsNextPandemic #ResignPMmodi #FarmersProtest,NONE
hasoc_hi_3334,तबरेज़ अंसारी की moblynchig के खिलाफ AIMIM बहराइच जमामस्जिद से 1 30बजे जुमा को एक इहतिजाजी जुलूस निकालेगी  आप से आने की गुज़ारिश    शमीम मिर्ज़ा   जिला अध्यक्ष AIMIM   9648249660    @ShaukatAli77,NONE
hasoc_hi_597,महादरचोद तेरी माँ को नंग धड़ंग मचछरदानी में लिटा के भेन की लवड़ी की चुत में कच्छुवा छाप अगरबती जला के लँड पे सांठे के तेल के साथ डाबर लाल दंत मंजन का लेप कर के उसकी बुर में लवड़ा ठेलूं भेनचोद,PRFN
hasoc_hi_7767,गुजरात में पुलिस हिरासत में 180 मौतें हुई लेकिन सज़ा सिर्फ़ संजीव भट्ट को न्याय में ये दोहरा माप दंड क्यों  क्या हर मामले में हल्ला मचाने वाला मीडिया इस मुद्दे पर कोई चर्चा करेगा ,HATE
60c5d7495659ea5e55df1a4f,केंद्र की कोरोना के असफलता को छिपाने की साजिश हो सकती है बंगाल हिंसा  हो सकता है खुद से प्रायोजित की गई हो  आपकी क्या राय है   #BengalBurning #Bengalisburning,NONE
hasoc_hi_2109,चीन के वो गुप्त 'क़ैदखाने' जहां बंद हैं लाखों मुसलमान  बीबीसी की टीम यहां तक पहुंची ,NONE
60c5d7495659ea5e55df1468,जानबूझकर कोई पुराना या कहीं और का वीडियो उठाओ और उसका फैक्टचेक करके साबित कर दो बंगाल से आ रही हिंसा की खबरें झूठी है  ये है @TheLallantop  @ndtv @AltNewsMedia गैंग की पत्रकारिता स्टाइल #BengalBurning #BengalViolance,NONE
hasoc_hi_2215,#AarPaar   सब पर भारी मनोज तिवारी  देखिए आज शाम 6 57 बजे @AMISHDEVGAN के साथ सिर्फ #News18India पर ,NONE
hasoc_hi_2941,#NitishVIPRaj | This is Modi's swacch Bharat  They should be ashamed  Nitish should be admitted in this hospital  @warispathan  MLA  AIMIM & Advocate on @republic @ArnabGoswamiRtv @asadowaisi,HATE
hasoc_hi_3679,तेरी परेशानी क्या है सुअर  के पिल्ले मतलब दंगा नही हुआ तो तुझे वो बात भी हजम नही हुई कि वहां के हिन्दू मुस्लिम्स ने मिलकर बैठ कर समस्या का हल निकाल लिया ।  तू चाहता क्या हेबे हिंदी के बलात्कारी  ,NONE
60c5d7495659ea5e55df0b82,इनमें से सुभाष पार्क के सामने वाला कौन सा sadar hospital है  @dmnalanda @mukulpankaj #CovidVaccine ,NONE
60c5d7495659ea5e55df08c0,@manni1986 @yaduvanshi322 @anidigital @ANI Leading   झारखंड  छत्तीशगढ़  पंजाब  MP राजस्थान  luck worked  सब हाथ से निकल गए   Delhi  Bengal मे बड़ी  बड़ी बातें  आंकड़े गिनवाते थे  मिला   उनकी कमियों को ऐसे ही चुप रह कर छुपाते रहो     आगे आगे और leading देखने को मिलेगा  अगर यही मौन रवैया रहा तो ,NONE
hasoc_2020_hi_4136,#MenTooअब क्या पुरुष अपनी मर्ज़ी से रीति रिवाज़ भी नहीं मान सकते  इंजीनियर पति ने चोटी नहीं कटवाई तो एमबीए पत्नी ने तलाक की अर्जी दीब्राह्मणपति नेकहा  तलाक मंजूर है  लेकिन चोटी नहीं कटाऊंगापत्नी ने कहा  पति का चोटी रखना मेरे स्टैंडर्ड का नहीं है   ,NONE
60c5d7495659ea5e55df107d,बंगाल की विधवा   @narendramodi @AmitShah @PMOIndia @RSSorg @BJP4India #RSS #RSSTerrorists #Rssterrorists #RSSचीनसेलड़ो  #rssदेशकेदुश्मनकीदुश्मन  #Islamophobiainindia #Islamophobia #BJP #bjp4india #NarendraModi ,NONE
60c5d7495659ea5e55df11dc,#IndiaFightsCOVID19 #IndiaNeedsOxygen #India #IndiaCovidCrisis ये कहाँ आ   गये ह  म    यूँही आपस में लड़ते लड़ते    ,NONE
hasoc_2020_hi_2248,@pankhuripathak Sukoon ka nam suna hai wohi milta hai ,NONE
hasoc_hi_308,हरि ॐ नमो नारायणा भजन सुनकर झूम उठा भक्तों का सैलाब     #hariom #narayana #radheradhe #jaishrikrishna #JaiShriRam #kalyug #ghanshyam #kanhaiya #acharyapramodkrishnam   @AcharyaPramodk,NONE
hasoc_hi_3365,वर्ल्ड कप 2019 LIVE  अफगानिस्तान के खिलाफ जीत के इरादे से उतरेगा पाकिस्तान  #CricketWorldCup2019 #Afghanistan #Pakistan,NONE
hasoc_2020_hi_1317,@narendramodi भगवा आतंकवाद शब्द का आविष्कार करने वाले बंटाधारी खुद भगवामय होकर वोट मांगने घूम रहे हैं।।,NONE
60c5d7495659ea5e55df0801,#कानपुर फजलगंज थाना क्षेत्र मे प्राइवेट बसो मे मानको को ताक पर रखकर अवैध पार्सल का काम धड़ल्ले से जारी है @UPGovt @Uppolice @kanpurnagarpol @dgpup @UPGovt ,NONE
hasoc_2020_hi_1690,@ArvindKejriwal Kejriwaal baccho ki kasam khaa ke tune sheila ji ki sehat ke baarr me kuchh nahi kaha ,OFFN
60c5d7495659ea5e55df0afa,ये बंगाल की CM ममता बनर्जी नही है ये Terror की आका डायन हैजो बंगाल मे TMC पार्टी के आतंकवादी जिहादीयोंसे बलात्कार खुन खराबा बंमबारी कराती है  #TMCTerror #TMCGoons #BengalBurning #BengalViolence #MamtaisTerrorist #ArrestMamta #ShameOnDiaonMamta #ShameOnTerroristMamtaBanerjee ,OFFN
60c5d7495659ea5e55df09b7,मेरा नसीब मुझसे क्यों रूठ गया है  राहे मंजिल से रिस्ता टूट गया है  यादें सुलग रही है पलकों मे लेकिन    तेरा दामन हाथो से छूट गया है  #JusticeForShahabuddin,NONE
hasoc_2020_hi_331,RT @Rajeshbhanjan2  जब भी कोई सिकुलर कोंग्रेसी गुलाम चाटुकार चरणचाट चमचा 'गाय' और 'बछड़े' को लेकर भाजपा पर तंज कसता हुआ दिखे तो इतिहास के झ ,HATE
hasoc_hi_2055,#Breaking विजय माल्या को लंदन की अदालत से राहत  पूरी खबर    #ATCard,NONE
hasoc_hi_6158,मुझको जालिम का तरफदार नहीं लिख सकते  कम से कम वो मुझे लाचार नहीं लिख सकते  और जान हथेली पर रख कर बोलता हूं जो सच  उसको इस मुल्क का अखबार नहीं लिख सकते  एम एस हाशमी    #Justicefor @ZakirAliTyagi,NONE
hasoc_2020_hi_3764,जूते से मारो मोदी  योगी जैसे दलालों को  कमीने एक सैनिक को चुनाव लड़ने से रोकता हैं  @yadavakhilesh @adgpi @ArvindKejriwal @Mayawati @MamataOfficial,HATE
hasoc_hi_950,तू नही सुधरेगा तू कमीना का कमीना ही रहेगा  #चूतिया ।जिस देश ने तुम्हे इतना प्यार दिया फर्श से अर्श पर लाकर खड़ा किया कम से कम उस देश के लोगो के लिए तो सोच समझ कर बोल #कमीने  आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो #अमनचूतिया,PRFN
hasoc_hi_2158,हद है   भड़वा गिरी का एंकरिंग से क्या वास्ता       सीधी दलाली शाम 5 बजे   @haraminews02 पर,PRFN
hasoc_2020_hi_642,@ItsDangerous1 @dcchoudhary197 अब हो गई तो हो गई,NONE
hasoc_2020_hi_3456,@narendramodi न जवान का  न किसानों का  न युवाओं का  न जवानों का  न महिलाओं का और तो ओर ना राम का  न गौ माता का  आप कम से कम इंसान जात के नहीं हो सकते @yadavakhilesh,OFFN
hasoc_hi_5169,यही बोलेंगे की कुछ करवाई भी करेंगे इन हरामी के ऊपर,HATE
hasoc_2020_hi_2257,RT @NandiniSarswat  मेरी पोस्ट पूर्णतया आयुर्वेदिक और प्राचीन जड़ी बूटियों से निर्मित है । इनको लाइक करने से आपके स्वास्थ्य पर कोई दुष्प्र ,NONE
hasoc_2020_hi_1437,@ambedkariteIND नचा तो तेज बहादुर ने दिया सब चौकीदारों को ये तो हल्का सा ट्रेलर था अगर पिक्चर रिलीज हो जाती तो सारे चौकीदारों को पागलखाने में भेजना पड़ता। लेकर मीडिया सेec सब  दलाल हैbsdk,PRFN
hasoc_2020_hi_683,RT @KunalChoudhary  लोकतंत्र की मज़बूती के लिये वोट ज़रूर करें। #LokSabhaElections2019 ,NONE
hasoc_hi_720,भीम आर्मी चीफ मा चन्द्रशेखर आज़ाद जी को इंदिरापुरम मस्जिद जाने से पहले गाज़ियाबाद पुलिस ने गिरफ्तार कर लिया है सभी साथी एकजुट हो जाएं। जय भीम जय भीम आर्मी @BhimArmyChief,NONE
hasoc_hi_3001,साड़ी मे चुदाई देवर भाभी का हिन्दी मे अश्लील सेक्स वीडिओ ,PRFN
60c5d7495659ea5e55df131c,मैने ना सुना   मैंनें ना देखा  मुझे क्या पता आग कौनसी बस्ती में लगी हैं। #मोदीइस्तीफादो #मोदीभाषणरोकोआक्सीजननहीं  #ModiResign #ModiResignOrRepeal #ModiKaVaccineJumla #ModiMadeDisaster #OxygenCrisis #OxygenCylinders ,NONE
hasoc_hi_1868,आप सभी के आशीर्वाद से 29K फालोवर्स पूरे हो गये हैं      आप सभी फालोवर्स को दिल से धन्यवाद देती हूँ       हां  वो बात अलग है कि अभी तक किसी ने मुझे 'बधाई' नही दी      चलो कोइ बात नही पर ये प्यार अटूट रहना चाहिए        मुझे @sonamJain001 फ़ॉलो करे फ़ॉलो बैक मिलेगा  वादा  ,NONE
hasoc_2020_hi_2921,@suman9990895651 सुनो सड़क से चलते हैं दुश्मन को लगेगा बस आ रही है और रडार से भी बच जायेंगे  ,NONE
hasoc_2020_hi_1476,RT @sawalaramparmar  मदर डे पर मेरा वोट भारत माता के नाम करेहर हर महादेव,NONE
hasoc_2020_hi_121,RT @ankahi  सब अपने अपने सेनाविभाग में रह कर सजगकरिये रक्षा भीष्म की  सब प्रवेशपथों पर अलग।हर्षित उसे करते हुए  प्रतापी भीष्म ने तत्काल  ,NONE
hasoc_hi_3352,#लक्ष्मीबाई खेडेकर भाजी मंडई नव्याने नुतनीकरणाच्या कामास लवकरच #अजयआप्पासाहेबखेडेकर यांच्या निधीतून सुरुवात होणार आहे  आज अतिक्रमण व #मंडई विभागाचे प्रमुख #मामाधवजगताप साहेब यांच्यासमवेत पाहणी केली   #प्रभागक्रमांक18 #पुणे  #BJP,NONE
60c5d7495659ea5e55df0664,अड़े थे ज़िद पे के सूरज बनाके छोड़ेंगे  पसीने छूट गए एक दीया बनाने में  मेरी निगाह में वो शख्स आदमी भी नहीं  जिसे लगा है ज़माना खुदा बनाने में  अभी इन्हें न परेशान करो मसीहाओं  मरीज़ उलझे हुए हैं दवा बनाने में  #ModiKaVaccineJumla  #ModiResign @narendramodi @PMOIndia,NONE
60c5d7495659ea5e55df0d20,@narendramodi @AmitShah @sambitswaraj @JPNadda @gauravbh @DilipGhoshBJP @KailashOnline @RahulSinhaBJP @BJP4India @BJP4Bengal   नेता जी ने आज  धरना  दिया लेकिन अगली बार जब आप वोट मांगने जायेंगे तो मुझे डर है कि कहीं कोई आपको दो चार  धर ना  दे  #BengalBurning #BengalViolence,NONE
hasoc_hi_3222,ओडिशाः पद्मश्री पाने के बाद दैतारी नायक को नहीं मिल रहा काम  चींटी के अंडे खाने को मजबूर  कहा   लौटाना चाहता हूँ सम्मान,NONE
hasoc_hi_5859,आदरणीय राष्ट्रीय अध्यक्ष जी से विनम्र निवेदन है आप सड़कों पर उतरने का आदेश दीजिए हम लोग आंदोलन करेंगे अब बर्दाश्त से बाहर है अब महासंग्राम होगा अध्यक्ष जी आप आदेश करिए,NONE
60c5d7495659ea5e55df0a49,@AdityaTrivedi ये कहने से काम नहीं चलेगा अब तक तो वहा राष्ट्रपति शासन लग जाना चाहिए था फ़िर भी दिल्ली में बैठ कर हिंदुओं को मरते देख रहे थे। जिन लोगों ने आपके लिए अपनी जान गवा दी और अब तक आपने कोई ठोस कदम तक नहीं उठाई    #BengalBurning  #BengalViolance  #ममताकीनिर्ममता,NONE
hasoc_2020_hi_2048,@DishaPtani सही पकड़ी हैं   ,NONE
hasoc_hi_2366,चुप भोसडीके समाजसेवी पर गलत  कमेंट करता है,PRFN
60c5d7495659ea5e55df09f3,जब जन्मना जायते गदहा और कर्मणा जायते खच्चर की विचारधारा बीजेपी  आरएसएस व आर्यनमाज की फलीभूत होने लगे तो कोई भी व्यक्ति किसी भी जानवर में परिवर्तित हो सकता है ,HATE
hasoc_2020_hi_3426,RT @RajkamalBooks  “फूटने वाली है मज़दूर के माथे से किरन सुर्ख़ परचम उफ़ुक़ ए सुब्ह पे लहराते हैं अली सरदार जाफ़री#MayDay #LaborDay @ ,NONE
hasoc_hi_7592,#इस्कॉन की रथ यात्रा में मुख्य अतिथि होंगी #TMC सांसद नुसरत जहां  कहा  ‘मैं धर्मनिरपेक्ष थी  हूं और रहूंगी’,NONE
hasoc_2020_hi_3180,RT @ShaktiShetty  Mann ke mann mein kya chhupa hai – yeh kaun jaanta hai ,NONE
hasoc_2020_hi_2417,@Vishvguruvgo 'मां' हर दुःख का इलाज है। दुनिया में ऐसी कोई समस्या नहीं  जिसका समाधान मां के पास नहीं।#HappyMothersDay,NONE
hasoc_2020_hi_344,RT @RaghuCharan  मरी हुयी दादी की नाक वोट बटोरने के लिए इस्तेमाल किया जा सकता है पर मरे  हुए घोटालेबाज और कातिल बाप का इतिहास याद दिलाना ,HATE
hasoc_2020_hi_4414,@HarishKhuranna @ArvindKejriwal ओ ओआपने कंजरीवाल को केजरीवाल लिख दिया ।,OFFN
hasoc_hi_7346,#Justic for #Tabrezansari     #Stop #MOBLYNCHING   @warispathan,OFFN
hasoc_hi_7350,तेरे माँ की चू@त मै मेरा l@nd bh@dwe gatar ki paidaish lu@nd ke chilke  नीम का पत्ता कड़वा है  @ibeingdevil इसका बाप धोनी भड़वा है,PRFN
60c5d7495659ea5e55df1483,शुक्रिया @ShayarImran  साहेब शुक्रिया @KhanAmanatullah साहेब    इस दुख की घड़ी में ओसामा शहाब का साथ देने के लिए साथ खड़े होने के लिए  उन लोगों का भी  बहुत शुक्रिया जो दिल्ली में ओसामा के साथ खड़े हुए  सीवान इस बात को याद रखेगा   #JusticeForShahabuddin,HATE
hasoc_2020_hi_2462,@AtishiAAP@ArvindKejriwal दिल्ली में चुनाव आज समाप्त हो गए।****भाई अब तो सच बता दो  पर्चा बांटने की #आतिशीबाजी किसने की थी   ,NONE
hasoc_2020_hi_4323,RT @sachinmaurya850  लाख समझाया की दुनिया शक करती है   पर  उसकी आदत नहीं गयी  मुस्करा के गुजरने की ,NONE
hasoc_hi_1051,@BJP4India #प्रज्ञाठाकुर के बयान से किनारा करके केवल ढोंग कर रही है कौन नही जानता है कि भाजपा में ऊपर से नीचे तक आज़ाद भारत के पहले आतंकी नाथूराम गोडसे की हिंसात्मक विचारधारा को मानने वाले नेता भरे पड़े है।  @RahulGandhi   @priyankagandhi @HardikPatel @,NONE
hasoc_hi_2006,अबे साले इमाम बुखारी।  तेरी आतंकवादी कॉम कुछ भी करती रहे और मीडिया उसको दिखाए भी नही।ये भी तेरे सरियत में लिखा है क्या।सुअर के बच्चे,PRFN
hasoc_2020_hi_3846,लोकतंत्र खतरे में है चुनाव आयोग वालो यह क्या तरीका है वोटिंग करवाने काखुबसुरत बला दिखाकर वोटिंग शत प्रतिशत करवा रहे हो  ,NONE
hasoc_2020_hi_47,@dopesight @MoSalah tumhe kia masla hai,NONE
hasoc_2020_hi_3855,RT @Mizaaj  जब दुनिया की ठोकरों से बड़ा बेचैन हो जाता हुँ मैं माँ के कदमो में सर रख कर सो जाता हुँ।#Mizaaj,NONE
hasoc_hi_5493,पत्थरबाज  जिहादी राक्षस  कश्मीरी पंडितों की दयनीय हालत  पाकिस्तान परस्त नेता  टुकड़े गैंग की राजधानी,OFFN
hasoc_2020_hi_4049,@DividerInChief @HaidarEhtesham @AliSohrab007 उसको रोज़गार मानेंगे या नहीं मांगेंगे हम तो मानेंगे,NONE
60c5d7495659ea5e55df1210,कब तक बोझ संभाला जाए  द्वंद्व कहां तक पाला जाए । दूध छीन बच्चों के मुख से  क्यों नागों को पाला जाए ।। दोनों ओर लिखा हो भारत  सिक्का वही उछाला जाए । तू भी है राणा का वंशज  फेंक जहां तक भाला जाए ।। @narendramodi @JPNadda @AmitShah @BJP4India #BengalBurning  #BengalViolence,NONE
hasoc_hi_6395,बेगूसराय से #कन्हैयाकुमार 4 19 लाख वोटों से हार चुका हैं  मुन्ना बलात्कार इसको कहते हैं    भारत माता की जय #KanhaiyaKumar  #LokSabhaElections2019  #Bjp300,OFFN
hasoc_hi_269,Facebook tak hi simit ho gaye ho ab aap road par utarna padega election se 2 3 mahine pehle hi active hone se election nahi jita jata,NONE
hasoc_hi_5025,28 may का बधाई उत्सव   लोगों को अपनी जीत पे गर्व है   हम @BJP4Delhi सांसद उनके सम्मान खड़े हैं   सम्पूर्ण चित्रों के लिये क्लिक करें    ,NONE
hasoc_2020_hi_3018,@EMofficeUPआजकल  बिजली विभाग वाले मनमानी बिल भेज देते हैं और जब जाकर मिलो उनसे तों कहते हैं इतना दें दो 0 कर देता हूँ खाता संख्या 751604235234 का बिल 19 3 2019 को 774 रुपए आया जमा करने के बाद 0 बैलेंस बताया और अप्रैल मे 4100 बिल आया एक महीने मे इतना ज्यादा और मीटर इनका बहुत फास्ट,NONE
hasoc_2020_hi_3354,पहले लोग झूठ बोलते थे तो मीडिया सच ढूंढ कर लाती थीअब मीडिया झूठ बोलती है और सोशल मीडिया सच ढूंढकर सामने लाती है,NONE
hasoc_2020_hi_3291,RT @WajidSajid6  भाईयो प्रसक्त हमारे देशकी यह परिस्थिति है  जो भी बुद्धिजीवी व विचारवादी अगर समानता की बात करता है और दलित व पिछड़े वर्गों ,HATE
hasoc_hi_1974,ये देखो बेटी बचाओ आंदोलन की सबसे बड़ी सफलता   बीजेपी नेता बलात्कार के आरोपी से जेल में मिलने जाते है चेहरे पर कोई शिकन नही   ये लोग अब देश चलायेंगे   ,NONE
60c5d7495659ea5e55df14cd,कितना मुश्किल है इस मुल्क में मुसलमान होना #JusticeForShahabuddin,HATE
hasoc_2020_hi_1265,RT @sambitswaraj1  नहीं चल पाई चीन की चाल मोदी सरकार की बड़ी कुटनीतिक जीत।संयुक्त राष्ट्र ने मसुद अजहर को ग्लोबल आतंकी घोषित कर दिया।चम ,NONE
hasoc_2020_hi_3382,दौलत की अंधेरी रातों ने मेहनत का सूरज छिपा लिया दौलत की अंधेरी रातो से जब हम अपना सवेरा मांगेंगे इक बाग नही  इक खेत नहीं  हम सारी दुनिया मांगेंगे।@SanjayAzadSln ,NONE
hasoc_2020_hi_4101,@royramakant अरे   क्या हुआ सरजी।  सब ख़ैरियत    गैट वैल सून चैम्प  ,NONE
60c5d7495659ea5e55df1953,#OPS #BanEVM #पुरानीपेंशनबहालकरो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPSभारतछोड़ो #NPSQUITINDIA #NPSनिजीकरणभारतछोड़ो #OPSकर्मचारीकाअधिकार #NPSनिजीकरणकेख़िलाफ़इंक़लाब #स्वास्थ्यक्षेत्रमेबजटबढ़ाओ #ResignPMModi #VaccineऔरMSPदो ,HATE
hasoc_hi_4442,भैनचोद आ गुजरात फिर बोल कर देख      तारी बेन लंड गालु    जीस जगह से तु निकाला है ना   वही वापस घुसेड दुगा  मादर चोद      ़,PRFN
hasoc_hi_3316,मेने उन लड़को को भी  लड़कियों को शॉपिंग कराते देखा है        जो बोलते है               भाई ज़हर खाने के भी पैसे नही है   #कमीने साले ,NONE
hasoc_hi_6020,मीडिया बस मोदी के एक एक बात को पकड़ के ट्वीट करने में लगा हुआ है  तारीफों के पुल बाधने मे लगी हुई है।    लेकिन लीचिंग पे मोदी जी बोलने आए न ये दल्ली मीडिया वाले सवाल करने आये है। देश मे मुस्लिम दलितो को टारगेट किया जा रहा है।    लेकिन कोई भी भाजपाई इसपे बोलने नही आ रहा है। शर्मनाम ,HATE
hasoc_hi_3339,Tay Ho gaya Bhaiya Ji ki kitne mai Seat Bechni Hai Congress Ko,HATE
hasoc_2020_hi_2184,RT @BJP4India  बहन जी ने बाबा साहब के नाम का उपयोग किया और सपा ने लोहिया जी के नाम का उपयोग किया  लेकिन उनके आदर्शों के विपरीत हर काम किया। ,NONE
hasoc_hi_5124,बाकी मीडिया गुलाम है इटालियन का समझा सुअर की औलाद   मुस्लिम आतंकियों ने मंदिर ही नही तोड़ा अपना दम तोड़ा अब शाह इन मुस्लिम आतंकियों को तोड़ेगा । #TempleDestroyed #TempleTerrorAttack #TempleAttack #Delhi #ChandniChowk तुम जिहादी लोग 1400 साल से आसमानी किताब पढ़ कर आतंकी बन रहे हो,HATE
hasoc_hi_2175,बहराइच पुलिस प्रशासन ने जबरन AIMIM का शांति पूर्वक जूलूस जामा मस्जिद पर ही रोक दिया और वही पर ज्ञापन नगर मजिस्ट्रेट ने ले लिया   @ShaukatAli77 @asadowaisi @AimimFansClub @syedKashaf95 @syedasimwaqar @sufiyanahmadMIM,NONE
hasoc_2020_hi_4255,@HeetaliB सही कहा,NONE
